Model,Scenario,Region,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075
Human Development Index Model (2015),SSP2,Suriname,Human Development Index,,0.656473491,0.673425788,0.692055769,0.707672869,0.720195075,0.730327151,0.739264374,0.746680826,0.753656701,0.759035857,0.763844652,0.768501835,0.773213762,0.777771469
Human Development Index Model (2015),SSP2,Sweden,Human Development Index,,0.854058431,0.860779839,0.871974657,0.883735796,0.893084494,0.899770117,0.905357471,0.908458193,0.910735267,0.910471504,0.910274932,0.910457949,0.910822432,0.911279687
Human Development Index Model (2015),SSP2,Switzerland,Human Development Index,,0.868825178,0.873316995,0.879214387,0.885137687,0.889877752,0.893927007,0.898792436,0.901914922,0.904410681,0.905139885,0.905504678,0.90623342,0.907240843,0.908360892
Human Development Index Model (2015),SSP2,Syria,Human Development Index,,0.575604822,0.593686606,0.615779033,0.634566868,0.651367394,0.666893342,0.681277524,0.693788889,0.705257101,0.714714776,0.723419994,0.731937615,0.740277314,0.748567501
Human Development Index Model (2015),SSP2,Tajikistan,Human Development Index,,0.572210941,0.609983195,0.66782088,0.712407925,0.738542775,0.753469346,0.762831566,0.768170127,0.771694902,0.773341392,0.774753844,0.776387261,0.778589547,0.781293362
Human Development Index Model (2015),SSP2,Tanzania,Human Development Index,,0.44062165,0.465305405,0.481113095,0.493081877,0.503671581,0.513792409,0.524284565,0.534999019,0.546608175,0.557590777,0.568519818,0.580008102,0.591235238,0.603036234
Human Development Index Model (2015),SSP2,Thailand,Human Development Index,,0.65723584,0.672076315,0.689284381,0.7056594,0.720092276,0.733044099,0.746057328,0.757399132,0.768487286,0.777313476,0.783730232,0.788616418,0.792805734,0.796411539
Human Development Index Model (2015),SSP2,Timor-Leste,Human Development Index,,0.518964017,0.557558032,0.607604228,0.651461816,0.684420581,0.710089261,0.731584111,0.747786318,0.760837755,0.770214559,0.777560297,0.783555913,0.788857676,0.793877416
Human Development Index Model (2015),SSP2,Tonga,Human Development Index,,0.644148012,0.652669021,0.66269808,0.674679609,0.686142498,0.696711607,0.707242777,0.71553907,0.722726349,0.728060913,0.732397593,0.73653395,0.740590343,0.744729067
Human Development Index Model (2015),SSP2,Trinidad and Tobago,Human Development Index,,0.720536702,0.7314297,0.731251212,0.72593534,0.724204301,0.72604044,0.732094665,0.737923579,0.743338411,0.747066964,0.75053413,0.753971644,0.757554604,0.761533013
Human Development Index Model (2015),SSP2,Tunisia,Human Development Index,,0.662095382,0.686172794,0.708334514,0.7247922,0.740209831,0.756082212,0.77318185,0.78890341,0.80272645,0.81264944,0.819850225,0.825357615,0.829842157,0.833589255
Human Development Index Model (2015),SSP2,Turkey,Human Development Index,,0.666485259,0.68002586,0.696318416,0.712980933,0.72717329,0.740264098,0.752548688,0.762969724,0.77217294,0.778903258,0.786216458,0.793714901,0.800842267,0.807392495
Human Development Index Model (2015),SSP2,Turkmenistan,Human Development Index,,0.643195309,0.659668525,0.685322414,0.703525512,0.714668041,0.721840176,0.726934105,0.730115501,0.732710222,0.733826528,0.734922926,0.736557459,0.738815046,0.74147454
Human Development Index Model (2015),SSP2,USA (R9),Human Development Index [unweighted mean],,0.847685677,0.849383058,0.85380751,0.859102748,0.863951802,0.867746189,0.871417991,0.874164685,0.8765972,0.877183799,0.877918518,0.878395283,0.879478048,0.880424887
Human Development Index Model (2015),SSP2,USA (R9),Human Development Index [weighted by GDP],,0.847685677,0.849383058,0.85380751,0.8591027480000001,0.863951802,0.8677461890000001,0.871417991,0.8741646849999999,0.8765972,0.877183799,0.877918518,0.878395283,0.879478048,0.880424887
Human Development Index Model (2015),SSP2,USA (R9),Human Development Index [weighted by Population],,0.847685677,0.849383058,0.8538075099999999,0.859102748,0.863951802,0.8677461890000001,0.871417991,0.874164685,0.8765972,0.8771837989999999,0.8779185180000001,0.8783952830000001,0.879478048,0.880424887
Human Development Index Model (2015),SSP2,Uganda,Human Development Index,,0.39873089,0.417902316,0.436491832,0.453033155,0.468866024,0.485099664,0.501381137,0.51754082,0.534275524,0.54989035,0.565476974,0.580270751,0.594682086,0.608664742
Human Development Index Model (2015),SSP2,Ukraine,Human Development Index,,0.650706394,0.669553136,0.697523534,0.722989167,0.739581003,0.749869206,0.757756512,0.763009336,0.767426133,0.770380275,0.772700274,0.776049129,0.779202146,0.783104988
Human Development Index Model (2015),SSP2,United Kingdom,Human Development Index,,0.815788697,0.825320339,0.839371917,0.854962233,0.868163316,0.879175256,0.889020461,0.896340093,0.902135824,0.905444355,0.908095996,0.910753793,0.913426152,0.916022261
Human Development Index Model (2015),SSP2,United States,Human Development Index,,0.847685677,0.849383058,0.85380751,0.859102748,0.863951802,0.867746189,0.871417991,0.874164685,0.8765972,0.877183799,0.877918518,0.878395283,0.879478048,0.880424887
Human Development Index Model (2015),SSP2,Uruguay,Human Development Index,,0.699924374,0.713789797,0.731610591,0.745477609,0.7568537,0.765944974,0.774553266,0.781379493,0.78786035,0.792088407,0.795550715,0.799084748,0.803846445,0.809673919
Human Development Index Model (2015),SSP2,Vanuatu,Human Development Index,,0.554954513,0.572156664,0.595235727,0.615564922,0.632837295,0.647637717,0.661203265,0.672777954,0.683389024,0.691854172,0.699622517,0.707095401,0.714431479,0.721496144
Human Development Index Model (2015),SSP2,Venezuela,Human Development Index,,0.692830479,0.707478205,0.728153085,0.747640625,0.76276612,0.773739537,0.78310509,0.789249454,0.794629629,0.7983142,0.801439178,0.804549288,0.807719642,0.811075152
Human Development Index Model (2015),SSP2,Viet Nam,Human Development Index,,0.57878427,0.607038295,0.643822248,0.671704868,0.691191396,0.704533091,0.71486485,0.723152985,0.731246365,0.738034906,0.744423926,0.751549662,0.759645271,0.767571523
Human Development Index Model (2015),SSP2,World,Human Development Index [unweighted mean],,0.6209941663311689,0.6383514225519481,0.6578888023051948,0.6752793656168831,0.6899692566688312,0.7025824559545454,0.7143551273441558,0.724438563896104,0.7336707171363636,0.7409729587857143,0.7475915421168832,0.7539894727987012,0.7603097908051948,0.7665190517467532
Human Development Index Model (2015),SSP2,World,Human Development Index [weighted by GDP],,0.7428800450365671,0.747200638732587,0.7555099999226501,0.7638792188160404,0.7709418586526458,0.7769330317058871,0.7824356592165789,0.7863873701776578,0.7893376319071898,0.7903239690750049,0.7909868757143773,0.7917241443304291,0.7925990920688638,0.7935275778647308
Human Development Index Model (2015),SSP2,World,Human Development Index [weighted by Population],,0.6118293556035104,0.6315141229029521,0.6539845559689516,0.6728415880751479,0.6878012627636636,0.7001923435653725,0.7112998441385912,0.7204666566450779,0.7284602599359231,0.7344746229485768,0.7400359794032538,0.7455054988416628,0.7509043089386533,0.7562029213034267
Human Development Index Model (2015),SSP2,Zambia,Human Development Index,,0.416518307,0.441353524,0.460418812,0.474219309,0.487677025,0.500669571,0.514990279,0.52937977,0.544952257,0.559425771,0.573650752,0.587170392,0.599649634,0.611657713
Human Development Index Model (2015),SSP2,Zimbabwe,Human Development Index,,0.365008179,0.378560688,0.405028114,0.446735267,0.488989361,0.526231571,0.556808305,0.582040981,0.604458219,0.623611822,0.640520226,0.655792392,0.670748676,0.685212916
Human Development Index Model (2015),SSP3,Africa (R10),Human Development Index [unweighted mean],,0.4006395758409091,0.4035070434318182,0.4118818279999999,0.41920367775,0.4247593685681819,0.4292320844999999,0.4327469387727273,0.4357124694318182,0.4387056502045455,0.4412834815681819,0.4438876272954545,0.4468322275,0.4496825142954545,0.4515230144772728
Human Development Index Model (2015),SSP3,Africa (R10),Human Development Index [weighted by GDP],,0.5069665389348483,0.5077670426269705,0.5143872517882505,0.5188644826899589,0.5207574814187675,0.5217415773103681,0.521188934643895,0.5197325662078831,0.5178007740320048,0.5158467488745293,0.5136757213604196,0.5125073670456204,0.5108075020567803,0.5089558653351388
Human Development Index Model (2015),SSP3,Africa (R10),Human Development Index [weighted by Population],,0.4122998016063926,0.4183586036873043,0.4290815964183298,0.4366433123856447,0.4414002411267618,0.4445625529810052,0.446542442904047,0.4479262842673541,0.4493179105794593,0.4507477537971856,0.4520047542003466,0.4540092676318385,0.4555365204238276,0.4567962290765162
Human Development Index Model (2015),SSP3,Algeria,Human Development Index,,0.633483851,0.639003349,0.645152929,0.651570156,0.657398345,0.663346815,0.669513919,0.674350058,0.677942096,0.680059677,0.681719512,0.683169343,0.684557148,0.684727375
Human Development Index Model (2015),SSP3,Argentina,Human Development Index,,0.708184069,0.714653681,0.723130935,0.729088497,0.733556333,0.737270469,0.740248769,0.742633855,0.744147444,0.744829213,0.745833357,0.74705534,0.748498561,0.748682362
Human Development Index Model (2015),SSP3,Armenia,Human Development Index,,0.658592396,0.67827951,0.707117097,0.729118494,0.741388301,0.747897247,0.7518324,0.753982372,0.755303686,0.755738844,0.756665459,0.757912607,0.759646782,0.760279945
Human Development Index Model (2015),SSP3,Asia (R5),Human Development Index [unweighted mean],,0.5881446334545455,0.6017481662272727,0.6188205362272727,0.6312901050909091,0.6407763696818182,0.6482044207272728,0.654379168590909,0.6592577634090909,0.6626031014090908,0.6645145372727272,0.6663682767727273,0.6680224266363637,0.6696140264545455,0.6697586425
Human Development Index Model (2015),SSP3,Asia (R5),Human Development Index [weighted by GDP],,0.6137632851040646,0.6327877094711657,0.6545752379318441,0.6686996248985504,0.6779208061193028,0.6841946784545041,0.6885504012340713,0.6909567354388488,0.6910733885845397,0.6893112536624684,0.6871010332075701,0.6845070492634839,0.6817386719207608,0.6775043942319946
Human Development Index Model (2015),SSP3,Asia (R5),Human Development Index [weighted by Population],,0.5613621979720639,0.579651841583616,0.6017418956421662,0.6163424677928185,0.6259852199482615,0.6325327264256347,0.6371308125843885,0.6396882630075177,0.6399129065523703,0.638401316382573,0.6366417455927083,0.6347522614487084,0.6329159884294303,0.6298772701425911
Human Development Index Model (2015),SSP3,Australia,Human Development Index,,0.85237216,0.858607429,0.864324868,0.868112564,0.871594588,0.875170833,0.878809992,0.88242533,0.885058705,0.886706115,0.8886783,0.890550795,0.892390504,0.892259336
Human Development Index Model (2015),SSP3,Austria,Human Development Index,,0.835333602,0.838794338,0.841663564,0.843916056,0.846498011,0.849602997,0.853164032,0.856293564,0.858487201,0.85974958,0.861252864,0.862688567,0.864107471,0.863674114
Human Development Index Model (2015),SSP3,Azerbaijan,Human Development Index,,0.661742934,0.69498509,0.720136293,0.727891194,0.7289716,0.731311648,0.734330478,0.738806516,0.742439741,0.744201389,0.746343885,0.747285346,0.747987809,0.746865541
Human Development Index Model (2015),SSP3,Bahamas,Human Development Index,,0.731490315,0.73150007,0.731977043,0.734122155,0.738015417,0.741789947,0.745359053,0.748332192,0.750519387,0.752184643,0.753757011,0.755540142,0.757483125,0.757626592
Human Development Index Model (2015),SSP3,Bahrain,Human Development Index,,0.729279232,0.739797116,0.754956561,0.761939364,0.766524658,0.769841647,0.773382683,0.776640337,0.779209805,0.780556129,0.781966223,0.783267857,0.784506763,0.783985687
Human Development Index Model (2015),SSP3,Bangladesh,Human Development Index,,0.455475093,0.468635448,0.481511122,0.490061506,0.496047845,0.500821349,0.504888407,0.508771464,0.511261276,0.513315868,0.515481392,0.517129938,0.518805107,0.519581756
Human Development Index Model (2015),SSP3,Belarus,Human Development Index,,0.708883584,0.726765931,0.742822748,0.751661218,0.756978818,0.760834598,0.764439614,0.76780543,0.770542083,0.772306397,0.774127367,0.776196254,0.778374596,0.779277662
Human Development Index Model (2015),SSP3,Belgium,Human Development Index,,0.826368521,0.830114399,0.834194617,0.83803321,0.842120159,0.846125866,0.850137167,0.853786291,0.856528563,0.858238814,0.860093649,0.861969608,0.863787533,0.863866228
Human Development Index Model (2015),SSP3,Belize,Human Development Index,,0.575850163,0.579523126,0.584446842,0.590435923,0.595679154,0.599740398,0.603587907,0.606163076,0.607899541,0.609103885,0.610441822,0.611855447,0.613256999,0.613833886
Human Development Index Model (2015),SSP3,Benin,Human Development Index,,0.348445068,0.352828697,0.360763108,0.370285704,0.377288647,0.382881113,0.387794933,0.39097691,0.394501898,0.397968826,0.400249421,0.402827576,0.405770129,0.406219262
Human Development Index Model (2015),SSP3,Bhutan,Human Development Index,,0.489882806,0.518992876,0.554841671,0.578345991,0.595387119,0.607306664,0.616704182,0.623848566,0.630083065,0.635528562,0.640850456,0.645831971,0.650063198,0.652032673
Human Development Index Model (2015),SSP3,Bolivia,Human Development Index,,0.573791328,0.580493704,0.587034315,0.591093982,0.594627395,0.601009757,0.606293835,0.609716823,0.61406522,0.61577655,0.616773102,0.619694099,0.621633156,0.621711045
Human Development Index Model (2015),SSP3,Bosnia and Herzegovina,Human Development Index,,0.698224333,0.720523131,0.749266789,0.768202426,0.781340149,0.790980494,0.799037078,0.805858946,0.811087805,0.815143525,0.818743327,0.822119276,0.825400015,0.827001587
Human Development Index Model (2015),SSP3,Brazil,Human Development Index,,0.63042843,0.641873401,0.654437329,0.66489468,0.6736004,0.680774492,0.688083619,0.694113067,0.698974104,0.702534507,0.705880255,0.708371336,0.710456912,0.71088265
Human Development Index Model (2015),SSP3,Bulgaria,Human Development Index,,0.711805756,0.722341381,0.734655616,0.743113196,0.748593822,0.752533481,0.755615486,0.758390915,0.760212145,0.76127438,0.762798616,0.76454489,0.7664297,0.766646407
Human Development Index Model (2015),SSP3,Burkina Faso,Human Development Index,,0.266762112,0.262370735,0.259028752,0.257051077,0.257073151,0.258837657,0.26247018,0.26723576,0.270864548,0.273847299,0.276858536,0.278499565,0.281395931,0.282533839
Human Development Index Model (2015),SSP3,Burundi,Human Development Index,,0.262786951,0.268863433,0.282279095,0.291647602,0.299312712,0.303133103,0.304739769,0.305710168,0.30707682,0.309472406,0.313140724,0.317113222,0.320735894,0.324937334
Human Development Index Model (2015),SSP3,Cabo Verde,Human Development Index,,0.529481681,0.54561643,0.560049484,0.565712444,0.569291272,0.571750397,0.574812409,0.577943771,0.580742215,0.58243919,0.584003579,0.585378659,0.586850455,0.587234462
